seller_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom
AGENT,3.0,BHK,Independent Floor,Greater Kailash II,265000.0,2856.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Greater Kailash II,222000.00000000003,2522.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Greater Kailash II,235000.0,5521.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Greater Kailash II,412000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Greater Kailash II,556000.0,5621.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Greater Kailash II,511000.00000000006,5621.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent House,Greater Kailash II,419000.00000000006,5562.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Friends Colony,301000.0,2856.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Friends Colony,325000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Friends Colony,541000.0,5211.0,Unfurnished,4.0
AGENT,5.0,BHK,Independent House,Friends Colony,546000.0,7211.0,Unfurnished,5.0
AGENT,4.0,BHK,Independent Floor,Defence Colony,326000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Defence Colony,321000.0,5211.0,Unfurnished,4.0
AGENT,5.0,BHK,Independent House,Green Park Extension,519000.00000000006,6251.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Green Park Extension,325000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,New Friends Colony,265000.0,6251.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,New Friends Colony,201000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Defence Colony,326000.0,5621.0,Unfurnished,4.0
AGENT,5.0,BHK,Villa,Defence Colony,512000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Defence Colony,516000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Defence Colony,416000.0,6251.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Hauz Khas,311000.0,5122.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Saket,235000.0,2856.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Saket,212000.0,2874.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Saket,321000.0,5412.0,Unfurnished,4.0
AGENT,5.0,BHK,Villa,Saket,540000.0,8521.0,Unfurnished,5.0
AGENT,4.0,BHK,Villa,Saket,418000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Saket,301000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Saket,355000.0,5621.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,New Friends Colony,235000.0,2855.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent House,Sainik Farm,419000.00000000006,5211.0,Unfurnished,4.0
AGENT,5.0,BHK,Villa,Sainik Farm,541000.0,7524.0,Unfurnished,5.0
AGENT,4.0,BHK,Villa,Sainik Farm,412000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Sainik Farm,310000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Vasant Vihar,481000.0,5621.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Vasant Vihar,326000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Vasant Vihar,416000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Safdarjung Enclave,321000.0,6211.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Safdarjung Enclave,491000.0,5211.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Green Park Extension,212000.0,2852.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Green Park,202000.0,2852.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Greater kailash 1,201000.0,2855.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Greater kailash 1,212000.0,2856.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Greater kailash 1,322000.0,5621.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Greater kailash 1,235000.0,4562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Friends Colony,401000.0,5562.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Friends Colony,322000.0,2856.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Niti Bagh,219000.0,2852.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Niti Bagh,261000.0,2856.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Niti Bagh,201000.0,2741.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Niti Bagh,235000.0,2856.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Niti Bagh,325000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Sarvpriya Vihar,325000.0,6521.0,Unfurnished,5.0
AGENT,3.0,BHK,Independent Floor,Sarvodaya Enclave,218000.00000000003,2856.0,Unfurnished,3.0
AGENT,4.0,BHK,Villa,Navjeevan Vihar,310000.0,5412.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Navjeevan Vihar,274000.0,5412.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Navjeevan Vihar,201000.0,3621.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Saket,285000.0,2741.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Saket,235000.0,3011.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Saket,235000.0,2985.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Hauz Khas,541000.0,6521.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent House,Greater Kailash II,325000.0,5562.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Panchsheel Park,202000.0,2852.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Panchsheel Park,300000.0,2852.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Panchsheel Park,254000.0,2852.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Panchsheel Park,546000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Panchsheel Park,412000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Panchsheel Park,325000.0,4562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Panchsheel Park,321000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Panchsheel Park,322000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Panchsheel Park,411000.00000000006,5621.0,Unfurnished,4.0
AGENT,5.0,BHK,Independent House,Panchsheel Park,741000.0,7211.0,Unfurnished,5.0
AGENT,4.0,BHK,Villa,Panchsheel Park,546000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Panchsheel Park,362000.0,5211.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Panchsheel Enclave,212000.0,2855.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Panchsheel Enclave,274000.0,2741.0,Unfurnished,3.0
AGENT,5.0,BHK,Independent House,India Gate,2128000.0,7425.0,Unfurnished,5.0
AGENT,3.0,BHK,Independent Floor,Sarvodaya Enclave,321000.0,2856.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Sarvodaya Enclave,202000.0,2652.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Sarvodaya Enclave,321000.0,2852.0,Unfurnished,3.0
AGENT,5.0,BHK,Independent House,Sarvpriya Vihar,521000.0,8521.0,Unfurnished,5.0
AGENT,5.0,BHK,Villa,Sarvpriya Vihar,654000.0,7412.0,Unfurnished,5.0
AGENT,4.0,BHK,Villa,Sarvpriya Vihar,504000.0,5041.0,Unfurnished,4.0
AGENT,5.0,BHK,Independent House,Sainik Farm,853999.9999999999,6852.0,Unfurnished,5.0
AGENT,5.0,BHK,Independent House,Sainik Farm,741000.0,6521.0,Unfurnished,4.0
AGENT,5.0,BHK,Independent House,Sainik Farm,654000.0,7412.0,Unfurnished,4.0
AGENT,5.0,BHK,Independent House,Sainik Farm,412000.0,7412.0,Unfurnished,5.0
AGENT,5.0,BHK,Villa,Sainik Farm,419000.00000000006,8211.0,Unfurnished,5.0
AGENT,5.0,BHK,Independent House,Vasant Kunj,519000.00000000006,8521.0,Unfurnished,5.0
AGENT,5.0,BHK,Independent House,Ghitorni,526000.0,8521.0,Unfurnished,5.0
AGENT,5.0,BHK,Villa,Ghitorni,520000.0,6521.0,Unfurnished,5.0
AGENT,4.0,BHK,Villa,Ghitorni,310000.0,5621.0,Unfurnished,4.0
OWNER,1.0,BHK,Apartment,C R Park,13500.0,150.0,Semi-Furnished,1.0
OWNER,2.0,BHK,Independent Floor,Kamruddin Nagar,5500.0,500.0,Semi-Furnished,1.0
OWNER,1.0,RK,Studio Apartment,Karampura,6500.0,893.0,Unfurnished,1.0
OWNER,2.0,BHK,Apartment,Garhi,20000.0,800.0,Furnished,2.0
OWNER,1.0,BHK,Independent Floor,West Shalimar Bagh,7200.0,450.0,Semi-Furnished,1.0
OWNER,1.0,BHK,Independent Floor,Pitampura,11500.0,425.0,Semi-Furnished,1.0
OWNER,2.0,BHK,Independent Floor,Rangpuri,9500.0,630.0,Unfurnished,1.0
OWNER,2.0,BHK,Independent House,Malviya Nagar,17000.0,1500.0,Semi-Furnished,1.0
OWNER,3.0,BHK,Apartment,Safdarjung Enclave,26000.0,1200.0,Semi-Furnished,2.0
OWNER,2.0,BHK,Independent Floor,laxmi nagar,12000.0,850.0,Unfurnished,1.0
OWNER,2.0,BHK,Independent Floor,Burari,13000.0,755.0,Semi-Furnished,2.0
OWNER,1.0,RK,Studio Apartment,Tagore Garden Extension,9000.0,700.0,Unfurnished,1.0
OWNER,2.0,BHK,Independent Floor,Sector 38 Rohini,7500.0,1000.0,Semi-Furnished,2.0
OWNER,1.0,BHK,Apartment,Aya Nagar,8000.0,1000.0,Semi-Furnished,1.0
OWNER,2.0,BHK,Independent Floor,Dr Mukherji Nagar,16000.0,510.0,Semi-Furnished,1.0
OWNER,2.0,BHK,Apartment,Chattarpur,13000.0,900.0,Semi-Furnished,2.0
OWNER,2.0,BHK,Apartment,Vasant Vihar,60000.0,1200.0,Furnished,2.0
OWNER,2.0,BHK,Independent Floor,Mahavir Enclave,12000.0,579.0,Semi-Furnished,2.0
OWNER,2.0,BHK,Independent Floor,vikaspuri,8000.0,500.0,Semi-Furnished,1.0
OWNER,1.0,BHK,Independent Floor,Shahdara,5000.0,300.0,Unfurnished,1.0
OWNER,2.0,BHK,Apartment,Mehrauli,13000.0,800.0,Semi-Furnished,2.0
OWNER,2.0,BHK,Independent Floor,Burari,12500.0,758.0,Semi-Furnished,2.0
OWNER,3.0,BHK,Apartment,Uttam Nagar,12000.0,900.0,Semi-Furnished,2.0
OWNER,1.0,BHK,Independent Floor,Badarpur,6500.0,450.0,Semi-Furnished,1.0
OWNER,1.0,BHK,Independent Floor,Shahdara,10000.0,670.0,Semi-Furnished,1.0
OWNER,1.0,BHK,Independent Floor,rohini sector 5,10000.0,280.0,Semi-Furnished,1.0
OWNER,2.0,BHK,Independent Floor,Vinod Nagar North,8500.0,491.0,Unfurnished,1.0
OWNER,1.0,BHK,Independent Floor,Chattarpur,5000.0,500.0,Semi-Furnished,1.0
OWNER,2.0,BHK,Independent Floor,Malka Ganj,17000.0,1000.0,Furnished,1.0
OWNER,2.0,BHK,Independent Floor,Uttam Nagar,7000.0,625.0,Unfurnished,1.0
OWNER,2.0,BHK,Independent Floor,Madhu Vihar,8500.0,500.0,Semi-Furnished,1.0
AGENT,1.0,BHK,Independent Floor,Gautam Nagar,10000.0,400.0,Semi-Furnished,1.0
AGENT,4.0,BHK,Independent Floor,Safdarjung Enclave,50000.0,2700.0,Semi-Furnished,3.0
AGENT,1.0,BHK,Independent Floor,Green Park,35000.0,800.0,Furnished,1.0
AGENT,3.0,BHK,Independent Floor,Hauz Khas,50000.0,1500.0,Furnished,2.0
AGENT,1.0,BHK,Independent Floor,Green Park,18000.0,500.0,Semi-Furnished,1.0
AGENT,3.0,BHK,Independent Floor,Green Park,55000.0,2400.0,Semi-Furnished,3.0
AGENT,2.0,BHK,Independent Floor,Sector 12 Dwarka,23000.0,1200.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Sector 13 Dwarka,25000.0,1100.0,Furnished,2.0
AGENT,2.0,BHK,Apartment,Sector 6 Dwarka,24000.0,1100.0,Furnished,2.0
AGENT,2.0,BHK,Apartment,Sector 19 Dwarka,25000.0,1430.0,Furnished,2.0
AGENT,3.0,BHK,Apartment,Dwarka New Delhi 110075,38000.0,1750.0,Furnished,2.0
AGENT,1.0,RK,Studio Apartment,Sheikh Sarai,14500.0,400.0,Furnished,1.0
AGENT,2.0,BHK,Independent Floor,Gautam Nagar,35000.0,1400.0,Furnished,2.0
AGENT,3.0,BHK,Independent Floor,Green Park,65000.0,2250.0,Semi-Furnished,3.0
AGENT,4.0,BHK,Independent House,Green Park,200000.0,4000.0,Furnished,4.0
AGENT,1.0,BHK,Independent Floor,Chattarpur Enclave,12000.0,600.0,Semi-Furnished,1.0
AGENT,1.0,BHK,Independent Floor,Okhla Phase I,9000.0,421.0,Unfurnished,1.0
AGENT,4.0,BHK,Independent Floor,Greater Kailash II,232000.0,4500.0,Semi-Furnished,4.0
AGENT,4.0,BHK,Independent Floor,Saket,198000.0,4000.0,Semi-Furnished,4.0
AGENT,4.0,BHK,Independent Floor,Saket,175000.0,4500.0,Semi-Furnished,4.0
AGENT,4.0,BHK,Penthouse,Golf Links,853999.9999999999,5521.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Safdarjung Development Area,60000.0,1800.0,Semi-Furnished,3.0
AGENT,4.0,BHK,Penthouse,Chattarpur,452000.0,5211.0,Unfurnished,4.0
AGENT,5.0,BHK,Villa,Safdarjung Enclave,654000.0,6521.0,Unfurnished,4.0
AGENT,6.0,BHK,Independent House,Panchsheel Park,654000.0,5541.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Panchsheel Enclave,201000.0,2411.0,Unfurnished,3.0
AGENT,5.0,BHK,Penthouse,Greater kailash 1,853999.9999999999,8521.0,Unfurnished,5.0
AGENT,5.0,BHK,Penthouse,Greater Kailash II,521000.0,7411.0,Unfurnished,5.0
AGENT,4.0,BHK,Independent Floor,Vasant Vihar,160000.0,2200.0,Semi-Furnished,4.0
AGENT,5.0,BHK,Penthouse,Chattarpur,744000.0,6521.0,Unfurnished,5.0
AGENT,3.0,BHK,Independent House,Safdarjung Enclave,80000.0,2500.0,Furnished,3.0
AGENT,2.0,BHK,Independent Floor,Moti Nagar,20000.0,900.0,Furnished,2.0
AGENT,1.0,BHK,Independent Floor,Ramesh Nagar,12000.0,633.0,Semi-Furnished,1.0
AGENT,2.0,BHK,Independent Floor,Ramesh Nagar Road,22000.0,1100.0,Furnished,2.0
AGENT,1.0,BHK,Independent Floor,Ramesh Nagar,14000.0,477.0,Unfurnished,1.0
AGENT,2.0,BHK,Independent Floor,Ramesh Nagar,21000.0,900.0,Unfurnished,2.0
AGENT,1.0,BHK,Apartment,Moti Nagar,15300.0,300.0,Furnished,1.0
AGENT,1.0,BHK,Apartment,Moti Nagar,16000.0,300.0,Furnished,1.0
AGENT,1.0,BHK,Apartment,Karampura,14000.0,300.0,Furnished,1.0
AGENT,2.0,BHK,Independent Floor,Ramesh Nagar,21999.0,1300.0,Furnished,1.0
AGENT,2.0,BHK,Independent Floor,Naraina,19999.0,905.0,Furnished,2.0
AGENT,3.0,BHK,Independent Floor,laxmi nagar,17000.0,1090.0,Semi-Furnished,2.0
AGENT,1.0,BHK,Apartment,Sarita Vihar,9000.0,350.0,Furnished,1.0
AGENT,3.0,BHK,Apartment,Sector 22 Dwarka,34000.0,1685.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 6 Dwarka,30000.0,2025.0,Furnished,2.0
AGENT,3.0,BHK,Independent Floor,Dwarka New Delhi 110075,35000.0,2250.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 12 Dwarka,33500.0,1550.0,Furnished,2.0
AGENT,2.0,BHK,Apartment,Chattarpur,8500.0,750.0,Semi-Furnished,1.0
AGENT,1.0,BHK,Apartment,Freedom Fighter Enclave,11000.0,500.0,Semi-Furnished,1.0
AGENT,1.0,BHK,Apartment,Paryavaran Complex Main,11000.0,590.0,Semi-Furnished,1.0
AGENT,1.0,BHK,Apartment,Paryavaran Complex,10000.0,560.0,Semi-Furnished,1.0
AGENT,2.0,BHK,Apartment,Neb Sarai,12000.0,725.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,IGNOU Road,13000.0,670.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Freedom Fighter Enclave,14000.0,880.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Paryavaran Complex Main,14000.0,710.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Paryavaran Complex,15000.0,910.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Saket,17000.0,830.0,Semi-Furnished,2.0
AGENT,1.0,BHK,Apartment,Neb Sarai,7500.0,500.0,Semi-Furnished,1.0
AGENT,1.0,BHK,Apartment,IGNOU Road,8000.0,550.0,Semi-Furnished,1.0
AGENT,3.0,BHK,Apartment,Freedom Fighter Enclave,19000.0,1450.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Paryavaran Complex Main,18000.0,1360.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Paryavaran Complex,17000.0,1250.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Saket,23000.0,1440.0,Semi-Furnished,3.0
AGENT,2.0,BHK,Apartment,i p extension patparganj,17000.0,900.0,Semi-Furnished,1.0
AGENT,2.0,BHK,Apartment,Patparganj,21000.0,950.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,i p extension patparganj,25000.0,1350.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,i p extension patparganj,25000.0,1400.0,Semi-Furnished,2.0
AGENT,1.0,BHK,Independent Floor,Greater kailash 1,35000.0,1000.0,Furnished,1.0
AGENT,1.0,RK,Studio Apartment,Sarita Vihar,22000.0,500.0,Furnished,1.0
AGENT,1.0,RK,Studio Apartment,Chattarpur,25000.0,1000.0,Furnished,1.0
AGENT,3.0,BHK,Apartment,Sarita Vihar,65000.0,1800.0,Furnished,3.0
AGENT,3.0,BHK,Independent Floor,Greater kailash 1,45000.0,2000.0,Furnished,3.0
AGENT,1.0,RK,Studio Apartment,Kalkaji,16000.0,450.0,Furnished,1.0
AGENT,2.0,BHK,Independent Floor,Greater kailash 1,45000.0,1000.0,Furnished,1.0
AGENT,1.0,RK,Studio Apartment,Greater kailash 1,22000.0,600.0,Furnished,1.0
AGENT,1.0,RK,Studio Apartment,Greater kailash 1,28000.0,600.0,Furnished,1.0
AGENT,4.0,BHK,Independent Floor,West End,546000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,West End,410000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,West End,325000.0,6251.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent House,Sunder Nagar,844000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Sunder Nagar,748000.0,5852.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Sunder Nagar,859000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sunder Nagar,749000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sunder Nagar,641000.0,5852.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sunder Nagar,546000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sunder Nagar,410000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,West End,521000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,West End,325000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,West End,321000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,West End,491000.0,5211.0,Unfurnished,4.0
AGENT,1.0,RK,Studio Apartment,Kailash Colony,18000.0,500.0,Furnished,1.0
AGENT,1.0,RK,Studio Apartment,Greater kailash 1,30000.0,500.0,Furnished,1.0
AGENT,1.0,RK,Studio Apartment,Greater kailash 1,13000.0,500.0,Furnished,1.0
AGENT,1.0,BHK,Independent Floor,Greater kailash 1,20000.0,500.0,Semi-Furnished,1.0
AGENT,1.0,BHK,Independent Floor,Greater kailash 1,30000.0,900.0,Furnished,1.0
AGENT,1.0,BHK,Independent Floor,Kalkaji,24000.0,1000.0,Furnished,2.0
AGENT,1.0,RK,Studio Apartment,Greater kailash 1,20000.0,600.0,Furnished,1.0
AGENT,1.0,BHK,Independent Floor,Greater kailash 1,33000.0,900.0,Furnished,1.0
AGENT,1.0,RK,Studio Apartment,Sarita Vihar,16500.0,450.0,Furnished,1.0
OWNER,2.0,BHK,Apartment,Sector 22 Dwarka,33000.0,1100.0,Furnished,2.0
OWNER,2.0,BHK,Independent House,Sukhdev Vihar,12000.0,400.0,Semi-Furnished,2.0
OWNER,2.0,BHK,Independent Floor,Sukhdev Vihar,14000.0,400.0,Semi-Furnished,2.0
OWNER,2.0,BHK,Independent Floor,D1C Block Lajwanti Garden,20000.0,1850.0,Unfurnished,1.0
OWNER,1.0,BHK,Independent Floor,Lajpat Nagar,20000.0,600.0,Furnished,1.0
OWNER,3.0,BHK,Apartment,Sector 14 Rohini,36000.0,1500.0,Semi-Furnished,3.0
OWNER,2.0,BHK,Independent Floor,Rohini sector 24,13000.0,535.0,Semi-Furnished,2.0
OWNER,2.0,BHK,Apartment,Mahipalpur,10000.0,580.0,Semi-Furnished,1.0
OWNER,1.0,BHK,Independent Floor,Hastsal,4500.0,360.0,Semi-Furnished,1.0
OWNER,2.0,BHK,Apartment,Jamia Nagar,9500.0,500.0,Unfurnished,1.0
OWNER,1.0,RK,Studio Apartment,Mahavir Enclave,4700.0,595.0,Semi-Furnished,1.0
OWNER,3.0,BHK,Independent Floor,DLF Farms,16000.0,1200.0,Unfurnished,2.0
OWNER,2.0,BHK,Independent Floor,Govindpuri,11000.0,400.0,Unfurnished,2.0
OWNER,2.0,BHK,Apartment,Greater Kailash,20000.0,850.0,Furnished,2.0
OWNER,3.0,BHK,Apartment,Sector 14 Rohini,42000.0,1500.0,Semi-Furnished,3.0
OWNER,1.0,BHK,Independent Floor,Mayur Vihar,8000.0,900.0,Semi-Furnished,1.0
OWNER,1.0,RK,Studio Apartment,Chattarpur,10000.0,200.0,Semi-Furnished,1.0
OWNER,2.0,BHK,Independent Floor,Adarsh Nagar,18000.0,1100.0,Unfurnished,3.0
OWNER,2.0,BHK,Apartment,Sector 6 Dwarka,27000.0,1700.0,Semi-Furnished,2.0
OWNER,3.0,BHK,Apartment,Paschim Vihar,16000.0,750.0,Semi-Furnished,2.0
OWNER,2.0,BHK,Apartment,Greater Kailash,20000.0,800.0,Furnished,2.0
OWNER,1.0,BHK,Independent Floor,Sector-7 Rohini,9000.0,345.0,Semi-Furnished,1.0
AGENT,3.0,BHK,Independent Floor,Block D Lajpat Nagar I,55000.0,1800.0,Unfurnished,3.0
AGENT,2.0,BHK,Independent Floor,Lajpat Nagar,30000.0,900.0,Unfurnished,2.0
AGENT,1.0,BHK,Apartment,Lajpat Nagar III,35000.0,700.0,Furnished,1.0
AGENT,1.0,BHK,Apartment,Lajpat Nagar,22000.0,900.0,Furnished,1.0
AGENT,1.0,BHK,Independent Floor,Lajpat Nagar,22000.0,900.0,Furnished,1.0
AGENT,2.0,BHK,Independent Floor,Lajpat Nagar,29000.0,900.0,Furnished,2.0
AGENT,3.0,BHK,Independent Floor,Lajpat Nagar,45000.0,1800.0,Semi-Furnished,3.0
AGENT,1.0,BHK,Apartment,Lajpat Nagar II,22000.0,900.0,Furnished,1.0
AGENT,2.0,BHK,Independent Floor,Lajpat Nagar II,25000.0,900.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Lajpat Nagar II,35000.0,900.0,Furnished,2.0
AGENT,1.0,BHK,Independent Floor,Lajpat Nagar II,22500.0,800.0,Furnished,1.0
AGENT,2.0,BHK,Independent Floor,Lajpat Nagar II,27000.0,900.0,Furnished,2.0
AGENT,1.0,BHK,Independent House,Defence Colony,19500.0,300.0,Furnished,1.0
AGENT,1.0,BHK,Apartment,Lajpat Nagar,21000.0,900.0,Furnished,1.0
AGENT,2.0,BHK,Apartment,Block E Lajpat Nagar I,26000.0,900.0,Semi-Furnished,2.0
AGENT,4.0,BHK,Apartment,Dwarka New Delhi 110075,40000.0,2000.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Independent Floor,Kalkaji,62000.0,2000.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,New Rajendra Nagar,38000.0,1300.0,Furnished,3.0
AGENT,3.0,BHK,Independent Floor,Rajinder Nagar,45000.0,1100.0,Semi-Furnished,3.0
AGENT,2.0,BHK,Apartment,West Patel Nagar,22000.0,1000.0,Unfurnished,1.0
AGENT,3.0,BHK,Apartment,Greater Kailash,85000.0,2500.0,Furnished,3.0
AGENT,3.0,BHK,Apartment,IP Extension,45000.0,1200.0,Unfurnished,2.0
AGENT,4.0,BHK,Independent Floor,Green Park,300000.0,1700.0,Furnished,2.0
AGENT,3.0,BHK,Independent Floor,Lajpat Nagar,70000.0,1800.0,Semi-Furnished,3.0
AGENT,1.0,BHK,Independent Floor,Lajpat Nagar II,20000.0,500.0,Furnished,1.0
AGENT,2.0,BHK,Independent Floor,Lajpat Nagar II,28000.0,900.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Lajpat Nagar II,50000.0,1800.0,Semi-Furnished,2.0
AGENT,5.0,BHK,Independent Floor,Sheikh Sarai,60000.0,3000.0,Semi-Furnished,5.0
AGENT,2.0,BHK,Independent House,Malviya Nagar,25000.0,1100.0,Semi-Furnished,2.0
AGENT,4.0,BHK,Apartment,Sheikh Sarai,150000.0,4000.0,Semi-Furnished,4.0
AGENT,1.0,BHK,Independent Floor,Green Park,40000.0,750.0,Furnished,1.0
AGENT,1.0,BHK,Independent Floor,Green Park Extension,16000.0,800.0,Furnished,1.0
AGENT,5.0,BHK,Apartment,Patparganj,85000.0,3200.0,Semi-Furnished,4.0
AGENT,4.0,BHK,Independent Floor,Jor bagh,549000.0,5621.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Jor bagh,401000.0,5852.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Jor bagh,322000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sunder Nagar,401000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sunder Nagar,841000.0,5852.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sunder Nagar,404000.0,6251.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Jor bagh,844000.0,5856.0,Unfurnished,4.0
AGENT,4.0,BHK,Penthouse,Jor bagh,1292000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent House,Jor bagh,1010000.0,5562.0,Unfurnished,5.0
AGENT,4.0,BHK,Villa,Jor bagh,849000.0,5852.0,Unfurnished,4.0
