SELLER TYPE,BEDROOM,LAYOUT TYPE,PROPERTY TYPE,LOCALITY,PRICE,AREA,FURNISH TYPE,BATHROOM
1.0,3.0,1.0,4.0,289,16000.0,1040.0,0.0,3.0
1.0,2.0,1.0,4.0,223,21000.0,800.0,1.0,2.0
1.0,3.0,1.0,4.0,240,27000.0,1280.0,1.0,3.0
1.0,2.0,1.0,4.0,240,17000.0,880.0,1.0,2.0
1.0,2.0,1.0,4.0,401,24000.0,1320.0,1.0,2.0
1.0,1.0,1.0,4.0,129,12500.0,600.0,0.0,1.0
1.0,2.0,1.0,4.0,223,19000.0,660.0,1.0,2.0
1.0,1.0,0.0,0.0,129,4000.0,360.0,0.0,1.0
1.0,1.0,1.0,4.0,159,8000.0,680.0,0.0,1.0
1.0,2.0,1.0,4.0,223,16000.0,800.0,0.0,2.0
1.0,2.0,1.0,4.0,240,11000.0,800.0,0.0,2.0
1.0,2.0,1.0,4.0,228,14000.0,760.0,0.0,2.0
1.0,1.0,1.0,4.0,228,9000.0,560.0,0.0,1.0
1.0,2.0,1.0,4.0,117,19000.0,660.0,1.0,2.0
1.0,3.0,1.0,4.0,223,23111.0,1850.0,1.0,3.0
1.0,1.0,1.0,4.0,223,8999.0,800.0,0.0,1.0
1.0,2.0,1.0,4.0,223,17999.0,1250.0,1.0,2.0
1.0,3.0,1.0,3.0,223,28000.0,2500.0,1.0,3.0
1.0,1.0,1.0,4.0,223,10000.0,520.0,0.0,1.0
1.0,2.0,1.0,4.0,223,14000.0,640.0,1.0,2.0
1.0,1.0,0.0,0.0,223,6000.0,320.0,0.0,1.0
1.0,2.0,1.0,4.0,223,17000.0,696.0,1.0,2.0
1.0,1.0,1.0,4.0,159,7500.0,720.0,0.0,1.0
1.0,1.0,1.0,4.0,223,12000.0,480.0,1.0,1.0
1.0,3.0,1.0,4.0,253,29000.0,1040.0,2.0,3.0
1.0,3.0,1.0,4.0,253,34000.0,1520.0,2.0,3.0
1.0,2.0,1.0,4.0,253,21000.0,1040.0,1.0,2.0
1.0,3.0,1.0,4.0,240,20000.0,1176.0,1.0,3.0
1.0,2.0,1.0,4.0,240,17000.0,1040.0,1.0,2.0
1.0,2.0,1.0,4.0,223,19000.0,800.0,1.0,2.0
1.0,2.0,1.0,4.0,253,21000.0,880.0,2.0,2.0
1.0,2.0,1.0,4.0,223,15000.0,640.0,1.0,2.0
1.0,2.0,1.0,4.0,67,10000.0,600.0,0.0,2.0
1.0,3.0,1.0,4.0,67,14000.0,1120.0,1.0,3.0
1.0,1.0,1.0,4.0,159,7500.0,680.0,0.0,1.0
1.0,1.0,0.0,0.0,67,4000.0,240.0,0.0,1.0
1.0,1.0,1.0,4.0,395,11000.0,520.0,1.0,1.0
1.0,3.0,1.0,4.0,270,19000.0,1080.0,1.0,3.0
1.0,1.0,1.0,4.0,223,12000.0,520.0,1.0,1.0
1.0,2.0,1.0,4.0,395,17000.0,880.0,1.0,2.0
1.0,1.0,0.0,0.0,129,6000.0,520.0,1.0,1.0
1.0,2.0,1.0,4.0,283,17000.0,880.0,1.0,2.0
1.0,1.0,0.0,0.0,129,19000.0,520.0,2.0,1.0
1.0,1.0,1.0,4.0,253,19000.0,520.0,2.0,1.0
1.0,3.0,1.0,4.0,223,36000.0,1440.0,1.0,3.0
1.0,3.0,1.0,4.0,228,25000.0,1240.0,1.0,3.0
1.0,3.0,1.0,4.0,129,29000.0,1240.0,1.0,3.0
1.0,2.0,1.0,4.0,289,19000.0,960.0,1.0,2.0
1.0,2.0,1.0,4.0,330,15500.0,968.0,1.0,2.0
1.0,3.0,1.0,4.0,129,26000.0,1600.0,1.0,3.0
1.0,3.0,1.0,4.0,129,14000.0,1200.0,1.0,3.0
1.0,3.0,1.0,4.0,253,25000.0,1120.0,1.0,3.0
1.0,1.0,0.0,0.0,240,9000.0,240.0,2.0,1.0
1.0,3.0,1.0,4.0,223,21000.0,1200.0,1.0,3.0
1.0,3.0,1.0,4.0,270,24000.0,2120.0,1.0,3.0
1.0,3.0,1.0,4.0,223,31000.0,1280.0,1.0,3.0
1.0,2.0,1.0,4.0,330,19000.0,880.0,1.0,2.0
