SELLER TYPE,BEDROOM,LAYOUT TYPE,PROPERTY TYPE,LOCALITY,PRICE,AREA,FURNISH TYPE,BATHROOM
1.0,2.0,1.0,3.0,202,15000.0,852.0,0.0,1.0
1.0,3.0,1.0,3.0,202,35000.0,1552.0,2.0,2.0
1.0,2.0,1.0,3.0,202,15000.0,821.0,2.0,1.0
1.0,2.0,1.0,3.0,202,10000.0,700.0,0.0,2.0
1.0,2.0,1.0,3.0,405,10000.0,800.0,0.0,1.0
1.0,3.0,1.0,3.0,385,25000.0,1400.0,0.0,3.0
1.0,3.0,1.0,3.0,385,18000.0,1100.0,0.0,3.0
1.0,2.0,1.0,3.0,405,10000.0,850.0,0.0,1.0
1.0,2.0,1.0,3.0,301,14000.0,1100.0,0.0,2.0
1.0,2.0,1.0,3.0,128,10000.0,850.0,0.0,2.0
1.0,2.0,1.0,3.0,202,10000.0,858.0,0.0,1.0
1.0,2.0,1.0,3.0,202,16000.0,850.0,2.0,2.0
1.0,2.0,1.0,3.0,202,16000.0,1000.0,0.0,2.0
1.0,2.0,1.0,3.0,202,13000.0,850.0,0.0,2.0
1.0,2.0,1.0,3.0,202,13000.0,900.0,1.0,2.0
1.0,1.0,1.0,3.0,202,6000.0,510.0,0.0,1.0
1.0,1.0,1.0,3.0,202,6000.0,500.0,0.0,1.0
1.0,3.0,1.0,3.0,155,18000.0,1100.0,0.0,2.0
1.0,2.0,1.0,3.0,202,11000.0,800.0,0.0,1.0
1.0,2.0,1.0,3.0,202,18000.0,1000.0,2.0,2.0
1.0,1.0,1.0,3.0,202,6000.0,501.0,0.0,1.0
1.0,2.0,1.0,3.0,202,12000.0,987.0,0.0,2.0
1.0,2.0,1.0,3.0,202,11000.0,850.0,0.0,1.0
1.0,2.0,1.0,3.0,202,7500.0,850.0,0.0,1.0
1.0,1.0,1.0,3.0,202,7000.0,502.0,2.0,1.0
1.0,2.0,1.0,3.0,202,10000.0,1000.0,0.0,1.0
1.0,2.0,1.0,3.0,393,10000.0,852.0,0.0,2.0
1.0,2.0,1.0,3.0,202,9000.0,820.0,0.0,1.0
